Source_Name,RA,DEC,GLON,GLAT,Signif_Avg,Flux1000,Unc_Flux1000,Energy_Flux1000,Unc_Energy_Flux1000,SpectrumType,PL_Index,Unc_PL_Index,Pivot_Energy,LP_Index,Unc_LP_Index,LP_Beta,Unc_LP_beta,Flags,CLASS,ASSOC1,ASSOC_PROB_BAY,ASSOC_PROB_LR,Counterpart_Catalog,RA_Counterpart,DEC_Counterpart,Unc_Counterpart,VLBI_Counterpart,Gaia_Counterpart,Gaia_G_Magnitude,Redshift,SED_class,nu_syn,nuFnu_syn,Variability_Index,Frac_Variability,Unc_Frac_Variability,Highest_energy
4FGL J1428.5+4240,217.1286,42.6776,77.503876,64.90098,26.570068,5.9253935e-10,4.7795035e-11,8.373216e-12,7.3996636e-13,PowerLaw,1.660515,0.0511157,5015.0986,1.6307591,0.06610798,0.022207659,0.02810492,0,bll,H 1426+428,0.9996473,0.99719256,bllac,217.135870821,42.6725132917,2.2e-07,RFC J1428+4240,Gaia DR2: 1492521480621768064,17.2149,0.129,HSP,1.023293e+18,1.0428216e-11,14.914235,0.24054185,0.12422706,202.799
4FGL J1428.8+7429,217.2026,74.485,114.529175,41.015717,4.8122516,7.1852614e-11,2.8670271e-11,9.133836e-13,2.8008688e-13,PowerLaw,1.7665825,0.24758527,9121.841,1.892294,0.09981533,-0.15233877,0.033962116,0,bcu,RX J1428.4+7429,0.99469244,0.83190745,whsp2,217.12454223632812,74.5006103515625,0.0045,,,nan,-inf,,0.0,0.0,6.337574,0.0,10.0,884.445
4FGL J1428.9+5406,217.2289,54.1114,96.06919,57.63518,6.18354,1.4090104e-10,2.862527e-11,2.1640374e-12,3.966561e-13,PowerLaw,2.5342996,0.14594021,883.3792,2.348005,0.29318178,0.1903742,0.20214523,0,fsrq,S4 1427+543,0.9694786,0.9463555,bzcat,217.341161588,54.1030897111,9.5e-08,RFC J1429+5406,Gaia DR2: 1605524127467470976,20.0868,3.013,LSP,2398832800000.0,2.311884e-13,22.948551,0.79671985,0.30878586,10.0
4FGL J1429.8-3058,217.4507,-30.9712,326.6146,27.337645,4.1361923,1.2819487e-10,4.11265e-11,1.438014e-12,4.4013743e-13,PowerLaw,1.9835184,0.1901069,4974.759,2.0020869,0.24269736,0.05764778,0.09989996,0,bcu,NVSS J142940-310013,0.9574281,0.0,wise,217.41604614257812,-31.00363540649414,0.0045,,,nan,-inf,,0.0,0.0,6.396707,0.0,10.0,10.0
4FGL J1431.1-3120,217.7962,-31.3468,326.7395,26.872751,9.820108,3.1114666e-10,4.973662e-11,3.5229074e-12,5.464591e-13,PowerLaw,1.9524533,0.10606919,3885.7292,1.9264603,0.13662525,0.074481845,0.06646391,0,bll,PKS 1428-311,0.9990287,0.9690215,rfc,217.788430933,-31.3441192444,5.2e-07,RFC J1431-3120,Gaia DR2: 6219662709660705408,17.4488,-inf,LSP,52480746000000.0,2.768962e-12,9.686873,0.28528485,0.2854389,50.0827
4FGL J1432.2+5051,218.0682,50.8596,90.90875,59.535084,7.428562,1.649116e-10,2.9079666e-11,1.8599727e-12,3.2985016e-13,PowerLaw,2.1594896,0.13599496,2043.4462,2.1532743,0.14919052,0.0066910586,0.06812212,0,bcu,NVSS J143217+505603,-inf,0.0,rfc,218.072256917,50.9343516694,6.312674e-07,RFC J1432+5056,,nan,-inf,ISP,133352140000000.0,2.7550152e-13,25.78908,0.83987063,0.29792604,10.0
4FGL J1432.8+7648,218.2073,76.805,115.72146,38.86891,6.2112546,1.4538915e-10,2.7689975e-11,1.7894512e-12,3.4101446e-13,PowerLaw,2.3189938,0.16295317,1435.9204,2.4049134,0.1716843,-0.050035913,0.070310354,0,bcu,GALEXASC J143211.35+764355.6,0.9111439,0.0,whsp2,218.0484161376953,76.73219299316406,0.0045,,,nan,-inf,,0.0,0.0,3.7618942,0.0,10.0,24.7499
4FGL J1433.0-1801,218.2535,-18.0196,334.37244,38.572685,10.700296,3.8833398e-10,5.7290037e-11,4.7698707e-12,6.797321e-13,LogParabola,2.5493836,0.08271836,734.54205,2.4907854,0.13756071,0.26643842,0.11785718,0,fsrq,PKS 1430-178,0.9984094,0.9811695,bzcat,218.240377562,-18.02645795,1.4e-07,RFC J1432-1801,Gaia DR2: 6285157593670234752,18.881,2.331,LSP,1059253700000.0,5.6191033e-13,94.27007,1.1470852,0.33066002,10.0
4FGL J1434.2+4204,218.5574,42.0689,75.07507,64.26976,12.719018,2.867695e-10,3.5773624e-11,4.2069395e-12,4.2416767e-13,PowerLaw,2.4967067,0.086814836,793.41315,2.5130744,0.08790051,-0.018722733,0.041909557,0,fsrq,B3 1432+422,0.9969026,0.9343268,cgrabs,218.523726983,42.0544420806,1.2e-07,RFC J1434+4203,Gaia DR2: 1491507112425643136,19.8899,1.24,LSP,17378008000000.0,3.9776998e-13,14.446762,0.27996725,0.14704525,10.0
4FGL J1434.7+1950,218.675,19.8478,21.353075,65.28432,32.237144,1.6778421e-09,8.6404967e-11,1.5287377e-11,9.59376e-13,LogParabola,2.2870963,0.0328547,1173.8613,2.2752917,0.04844304,0.14561057,0.031555507,0,fsrq,OQ 253,0.9985821,0.9609502,cgrabs,218.665805658,19.8668710333,7.5e-08,RFC J1434+1952,Gaia DR2: 1239326797675072768,18.8044,1.382,LSP,4466835700000.0,3.785123e-13,468.09836,1.0350826,0.28030026,17.4537
4FGL J1434.8+6640,218.7093,66.6767,108.16285,47.37731,9.329769,1.1143321e-10,2.3230865e-11,1.5705633e-12,3.2088855e-13,PowerLaw,1.6628745,0.12298138,6578.854,1.6100311,0.16065489,0.07879773,0.07907272,0,bll,1RXS J143442.0+664031,0.99947953,0.87237394,bzcat,218.67274475097656,66.67402648925781,0.0045,,,nan,-inf,ISP,436515850000000.0,5.511325e-13,8.097083,0.22683437,0.45692405,151.724
4FGL J1435.3+7120,218.8465,71.3354,111.79046,43.47408,4.587564,9.822444e-11,2.2782718e-11,1.125414e-12,2.6502108e-13,PowerLaw,2.2014759,0.16343045,1942.3829,2.0306053,0.32011154,0.3578909,0.268523,0,bcu,NVSS J143518+711818,-inf,0.0,rfc,218.828146283,71.3051859472,2.2e-06,RFC J1435+7118,Gaia DR2: 1698314490715988352,nan,-inf,ISP,165958700000000.0,5.128071e-13,6.723631,0.0,10.0,10.0
4FGL J1435.5+2021,218.8839,20.3646,22.675241,65.29095,11.09341,4.1287077e-10,5.5114417e-11,4.6831788e-12,6.669119e-13,PowerLaw,2.176397,0.10617293,2579.7517,1.9667445,0.21921209,0.19666234,0.124903336,0,bll,TXS 1433+205,0.98990047,0.89537424,bzcat,218.841416313,20.3549631278,3.1e-07,RFC J1435+2021,Gaia DR2: 1241033617678002304,18.3063,0.748,LSP,51880005000000.0,1.8305474e-12,7.0196843,0.0,10.0,24.3288
4FGL J1435.7+6148,218.9474,61.8054,103.55964,51.217705,4.600207,8.752881e-11,2.2017464e-11,1.1555405e-12,3.089178e-13,PowerLaw,2.39916,0.21769378,1362.6892,2.4093497,0.17947493,-0.05168005,0.08962205,0,bcu,2MASS J14363365+6149514,-inf,0.0,rfc,219.140474404,61.8309827944,8.255062e-07,RFC J1436+6149,,nan,-inf,,0.0,0.0,4.4592857,0.0,10.0,10.0
4FGL J1435.9-8348,218.9778,-83.8017,305.86087,-21.533092,7.8836865,2.888655e-10,4.544339e-11,4.5121368e-12,6.483959e-13,PowerLaw,2.547625,0.105942674,868.7472,2.5107405,0.14300574,0.09892395,0.084914446,0,bcu,PMN J1433-8340,0.97631806,0.92737174,cgrabs,218.368469283,-83.6857528944,9.690102e-08,RFC J1433-8341,,nan,-inf,,0.0,0.0,55.143314,0.9708545,0.29905656,10.0
4FGL J1436.9+2321,219.2266,23.3611,29.821815,65.900955,11.030611,3.2862882e-10,4.4122497e-11,4.8896993e-12,5.604849e-13,PowerLaw,2.5085416,0.09752125,853.49915,2.452462,0.1412075,0.057516016,0.08998636,0,fsrq,PKS B1434+235,0.98512936,0.93217486,cgrabs,219.170754542,23.3509054611,9.5e-08,RFC J1436+2321,Gaia DR2: 1242762874591209088,19.095,1.547438,LSP,9885531000000.0,9.249878e-13,14.090791,0.2581545,0.1552374,13.2195
4FGL J1436.9+5638,219.229,56.649,97.727936,55.01141,25.779896,6.077514e-10,4.3004607e-11,7.117527e-12,5.5424567e-13,PowerLaw,1.8791833,0.052345503,2727.4626,1.8767788,0.060896363,0.0021071858,0.025173828,0,bll,RBS 1409,0.9995104,0.95933604,bzcat,219.240495125,56.6569057139,3.1e-07,RFC J1436+5639,Gaia DR2: 1610659263382331136,18.0046,0.15,,0.0,0.0,23.22002,0.30772036,0.11808227,81.2801
4FGL J1438.0-3128,219.5079,-31.4679,328.15265,26.131447,4.471545,1.8098614e-10,4.0858077e-11,2.3793216e-12,5.266592e-13,PowerLaw,2.3948133,0.14688618,1197.29,2.3198056,0.3040885,0.4716935,0.28794503,0,fsrq,PKS 1435-311,0.981023,0.94647527,bzcat,219.544940371,-31.3745905278,3.2e-07,RFC J1438-3122,Gaia DR2: 6216891635415169408,nan,1.287,,0.0,0.0,23.347954,1.154241,0.4497757,10.0
4FGL J1438.5-4207,219.6295,-42.1287,323.31693,16.46529,4.298151,1.3302101e-10,4.41282e-11,1.5295601e-12,4.545829e-13,PowerLaw,1.9145162,0.21170355,5921.4976,1.8825048,0.284861,0.026448416,0.14481793,0,bcu,SUMSS J143836-420705,0.9977169,0.8221033,rfc,219.653093754,-42.1185512417,7.4e-06,RFC J1438-4207,,nan,-inf,,0.0,0.0,7.7858043,0.0,10.0,25.7943
4FGL J1438.9+3710,219.7402,37.1752,63.609264,65.23628,33.705624,1.0730213e-09,6.1111526e-11,1.1788482e-11,7.114142e-13,LogParabola,2.37217,0.036730904,659.0194,2.2854881,0.04897334,0.08819015,0.030600345,0,fsrq,B2 1436+37B,0.99908715,0.9743525,cgrabs,219.723379071,37.1765045806,9.5e-08,RFC J1438+3710,Gaia DR2: 1486425375839980800,19.9465,2.401,LSP,4241309800000.0,7.891163e-13,288.12717,0.80808073,0.22108203,11.4393
4FGL J1439.3+3932,219.8299,39.538,68.827675,64.42058,19.267714,5.024977e-10,4.3793972e-11,5.714248e-12,5.3591826e-13,PowerLaw,1.9406018,0.06467723,2276.022,1.9221582,0.0757385,0.020454774,0.03816474,0,bll,PG 1437+398,0.9988753,0.9901933,bllac,219.822828504,39.5452243167,1.4e-07,RFC J1439+3932,Gaia DR2: 1487928751833379328,16.6752,0.344,HSP,7244359500000000.0,5.1190575e-12,11.890631,0.19701521,0.13047418,40.7488
4FGL J1439.5-2525,219.8817,-25.42,331.65167,31.355055,7.515638,1.6045125e-10,3.768685e-11,2.1002846e-12,4.619048e-13,PowerLaw,1.7345681,0.13888547,6430.5625,1.2738873,0.36579642,0.38803777,0.22840603,0,bcu,NVSS J143934-252458,0.9989309,0.8803091,rfc,219.894383417,-25.4164109972,2.3e-06,RFC J1439-2524,Gaia DR2: 6223878035377263616,nan,0.16,,0.0,0.0,2.4524276,0.0,10.0,51.5216
4FGL J1439.7+4958,219.9411,49.9775,88.081825,59.17961,20.909685,5.6724075e-10,4.4540455e-11,7.0312276e-12,4.7184045e-13,PowerLaw,2.3280241,0.057169322,1024.9227,2.3199086,0.06273186,0.0138440775,0.03131457,0,bll,GB6 J1439+4958,0.99942774,0.93872964,cgrabs,219.945734296,49.9681821861,8.8e-08,RFC J1439+4958,Gaia DR2: 1603851499699956096,18.2331,-inf,LSP,10351422000000.0,2.5297757e-12,45.848915,0.42473665,0.1340443,26.1615
4FGL J1439.9-3953,219.9816,-39.8976,324.5578,18.374931,9.290354,3.6439227e-10,5.4007316e-11,4.0476086e-12,5.9959015e-13,PowerLaw,2.0598772,0.115410574,3077.9646,2.0850294,0.10663113,-0.028229782,0.04181592,0,bcu,1RXS J143949.8-395524,0.99760693,0.8421945,whsp2,219.961896654,-39.9218428194,5.7e-06,RFC J1439-3955,Gaia DR2: 6104893972267225600,18.7648,-inf,HSP,4466836000000000.0,3.1561017e-12,11.339129,0.29418287,0.2268208,27.2502
4FGL J1440.0-2343,220.0031,-23.7233,332.72372,32.79237,10.324464,3.5384035e-10,4.8352232e-11,3.976419e-12,5.467377e-13,PowerLaw,1.976547,0.10154471,2910.152,1.9318248,0.13175388,0.036896218,0.0595905,0,bcu,PMN J1439-2341,0.99189574,0.86597997,rfc,219.997676321,-23.6947198139,7.9e-07,RFC J1439-2341,Gaia DR2: 6278178516627913856,nan,-inf,,0.0,0.0,19.946108,0.5595097,0.23335305,22.2486
4FGL J1440.0-1530,220.0072,-15.5154,337.8833,39.874413,14.213879,7.476164e-10,7.2743124e-11,8.529063e-12,8.661382e-13,PowerLaw,2.191308,0.074099064,2233.406,2.1810513,0.08406875,0.026692798,0.037273847,0,bll,PKS 1437-153,0.9996308,0.9709899,bllac,219.986966887,-15.5307096333,1.3e-07,RFC J1439-1531,Gaia DR2: 6286714570854483328,17.9494,-inf,LSP,14962356000000.0,1.5208102e-12,92.92857,1.0820677,0.30932504,43.005
4FGL J1440.6-3846,220.1549,-38.7797,325.19363,19.326567,18.317867,5.994348e-10,6.6353194e-11,7.550549e-12,7.620237e-13,PowerLaw,1.7771808,0.06960069,6238.7285,1.6996958,0.102055036,0.073502064,0.05144197,0,bll,1RXS J144037.4-384658,0.99989235,0.99637794,whsp2,220.157603421,-38.7819512861,2.3e-05,RFC J1440-3846,Gaia DR2: 6105507426735506816,17.8501,0.35,HSP,6.6069344e+16,7.199047e-12,8.978562,0.14519563,0.18437402,142.304
4FGL J1440.9+0609,220.242,6.1631,359.05508,56.58009,15.285261,6.283409e-10,6.591506e-11,7.0204797e-12,7.6099343e-13,PowerLaw,2.122181,0.088025466,2758.352,2.0934694,0.11778213,0.02433576,0.058371168,0,bll,PMN J1440+0610,0.9980136,0.87194693,bzcat,220.220578196,6.17116471667,2e-07,RFC J1440+0610,Gaia DR2: 1171191333411433344,16.9667,0.435,ISP,966050900000000.0,2.4047726e-12,21.341959,0.5396672,0.19787301,56.9518
4FGL J1441.6-1522,220.4144,-15.3755,338.4129,39.783844,6.0329275,3.0263528e-10,5.72034e-11,3.96694e-12,8.596239e-13,PowerLaw,2.3917592,0.1305482,1781.6621,2.3741465,0.20636977,0.17372693,0.12405556,16,fsrq,PMN J1441-1523,0.99760145,0.92649174,bzcat,220.439238546,-15.3934070083,1.4e-07,RFC J1441-1523,Gaia DR2: 6310739346598007936,20.6084,2.638,LSP,7943282500000.0,3.5960522e-13,27.746017,1.1014011,0.3773626,10.0
4FGL J1441.7+1836,220.4402,18.6072,20.210028,63.266617,8.914076,2.6843636e-10,4.1638668e-11,3.0114624e-12,4.7268575e-13,PowerLaw,1.9831183,0.10794529,2706.7314,1.973328,0.15579003,0.1224485,0.14421356,0,bcu,NVSS J144143+183706,0.98020697,0.0,wise,220.4312744140625,18.61964988708496,0.0045,,,nan,-inf,ISP,169824370000000.0,3.4725779e-13,14.378787,0.38572255,0.24081759,10.0
4FGL J1442.0+4348,220.513,43.8096,77.03766,62.19638,13.050143,3.0439848e-10,3.559736e-11,3.4082518e-12,4.1075699e-13,PowerLaw,1.9912792,0.08621945,2273.917,1.8460078,0.14102064,0.1246713,0.07416189,0,bll,SDSS J144207.15+434836.6,0.9985564,0.8754873,bzcat,220.529803992,43.8101984361,2e-07,RFC J1442+4348,Gaia DR2: 1493526915285586944,18.6325,0.6725,ISP,199526230000000.0,9.778967e-13,12.655478,0.3268957,0.18797706,27.3051
4FGL J1442.2+0622,220.5608,6.3755,359.725,56.484993,7.8442655,3.918374e-10,6.19215e-11,3.84599e-12,9.0415154e-13,LogParabola,2.540239,0.09091954,1159.3696,2.7058995,0.19053884,0.41282666,0.1851448,16,bcu,SDSS J144212.23+062526.1,0.97847533,0.0,rfc,220.550990587,6.42392608611,2.2e-07,RFC J1442+0625,Gaia DR2: 1171572279831100800,19.8527,0.698,ISP,251188650000000.0,3.959588e-13,38.097603,0.7143864,0.23747876,10.0
4FGL J1442.6-4623,220.6605,-46.3869,322.15616,12.292407,8.976763,3.7975004e-10,5.6153398e-11,4.2186424e-12,6.2558666e-13,PowerLaw,2.0700006,0.10751622,2926.119,2.0065892,0.14151248,0.0686461,0.07160986,0,bll,SUMSS J144236-462302,0.9996943,0.94719803,whsp2,220.65167236328125,-46.38383483886719,0.0045,,,nan,0.102552,HSP,3548134000000000.0,1.1240225e-11,14.000442,0.49936122,0.24764568,29.0718
4FGL J1442.7+1200,220.698,12.0126,8.328526,59.843468,17.62286,4.970148e-10,4.9598395e-11,6.140283e-12,6.4845904e-13,PowerLaw,1.800819,0.06566217,3856.1694,1.6818405,0.10091461,0.110517174,0.052878518,0,bll,1ES 1440+122,0.9998496,0.99006563,bllac,220.701152667,12.0112151583,2.2e-07,RFC J1442+1200,Gaia DR2: 1178582353653379200,17.6781,0.163,HSP,8.035261e+16,7.417696e-12,10.061939,0.203846,0.16421044,293.029
4FGL J1443.1+5201,220.7789,52.0294,90.51844,57.49047,6.685408,1.31899e-10,2.7726028e-11,1.4796893e-12,3.0568788e-13,PowerLaw,1.9831831,0.14822648,3422.4473,1.8429301,0.24679889,0.15730388,0.13685633,0,rdg,3C 303,0.9941466,0.99380815,rfc,220.761502754,52.0270274389,9.5e-08,RFC J1443+5201,Gaia DR2: 1605626386344892672,18.466,0.141186,LSP,22908676000000.0,4.787238e-12,9.733589,0.29846588,0.3469121,33.5189
4FGL J1443.1+4728,220.7863,47.4794,83.40824,60.17306,8.49555,2.00368e-10,3.607133e-11,1.9738386e-12,4.1276856e-13,LogParabola,2.556358,0.107284784,664.43115,2.2497149,0.25503406,0.40841025,0.19476657,0,nlsy1,B3 1441+476,0.9536736,0.0,rfc,220.827338071,47.4324101389,9e-07,RFC J1443+4725,Gaia DR2: 1590947631236197888,nan,0.705472,LSP,32734070000000.0,1.3752226e-12,9.795527,0.28244257,0.23477519,10.0
4FGL J1443.6+2515,220.9028,25.2631,35.069324,64.819595,4.508986,1.6049297e-10,7.267112e-11,1.9993412e-12,7.046075e-13,PowerLaw,1.7904603,0.2150891,13738.008,1.7566379,0.28693935,0.12918511,0.15463947,16,bll,NVSS J144334+251559,0.999197,0.0,bzcat,220.89332580566406,25.266170501708984,0.0045,,,nan,0.529022,ISP,457088200000000.0,4.3816128e-13,14.083737,0.37074426,0.8921766,216.448
4FGL J1443.7-0954,220.9429,-9.9022,343.10175,44.03456,5.0446043,1.9907521e-10,4.4336108e-11,2.2209999e-12,4.9720064e-13,PowerLaw,2.1140084,0.16100924,2323.7146,1.9862288,0.2659672,0.0929531,0.12505747,256,bcu,PMN J1443-0953,-inf,0.0,rfc,220.945120921,-9.88429563611,7.6e-07,RFC J1443-0953,,nan,-inf,LSP,5623413500000.0,5.591573e-13,6.491776,0.0,10.0,27.778
4FGL J1443.9-3908,220.9908,-39.1481,325.64114,18.710815,65.216125,3.9521635e-09,1.2573069e-10,4.2386077e-11,1.7173473e-12,LogParabola,1.820029,0.020681454,2013.7366,1.7242637,0.030761767,0.055057168,0.012181239,0,bll,PKS 1440-389,0.99995536,0.9962806,whsp2,220.988322517,-39.1444597694,8.8e-07,RFC J1443-3908,Gaia DR2: 6105307629157335808,15.4314,0.0654,HSP,4466836000000000.0,1.6813573e-11,22.053793,0.124175295,0.049171336,290.604
4FGL J1443.9+2501,220.9933,25.0291,34.565777,64.69568,51.54853,5.8796332e-09,1.5389226e-10,5.007097e-11,1.5325635e-12,LogParabola,2.0790143,0.015218388,885.63,1.9562457,0.023144865,0.102864526,0.012330178,0,fsrq,PKS 1441+25,0.99984664,0.9907355,rfc,220.987050842,25.0290251972,7.5e-08,RFC J1443+2501,Gaia DR2: 1267075864114885632,17.4631,0.939,LSP,19054608000000.0,5.724664e-13,2858.3809,1.4380473,0.3849005,58.3727
4FGL J1445.0-0326,221.2696,-3.4481,349.2302,48.934578,17.721907,6.299911e-10,6.1256444e-11,7.679967e-12,7.707575e-13,PowerLaw,1.8182305,0.0655842,4007.4163,1.7558177,0.09400289,0.05047123,0.04308411,0,bll,RBS 1424,0.9996453,0.98229676,bzcat,221.275961733,-3.43686482778,8.3e-06,RFC J1445-0326,Gaia DR2: 6338634712508752768,17.4235,0.31,HSP,1.0715193e+16,2.813902e-12,9.429736,0.1282843,0.21004051,55.4981
4FGL J1445.2-1954,221.3049,-19.9013,336.30466,35.492096,4.760496,1.9485245e-10,4.3173052e-11,2.31176e-12,5.3357346e-13,PowerLaw,2.2666438,0.18870229,1740.0433,2.4113102,0.116841845,-0.11346487,0.03796222,0,bcu,NVSS J144511-195853,-inf,0.0,rfc,221.299462312,-19.9811868111,5.1054934e-07,RFC J1445-1958,,nan,-inf,ISP,288403160000000.0,1.7489767e-13,12.846629,0.5879654,0.38660082,10.0
4FGL J1445.9-1626,221.4978,-16.4498,338.79575,38.317142,10.816613,4.3181178e-10,5.6081525e-11,6.338974e-12,7.0794716e-13,PowerLaw,2.497273,0.09305224,865.9463,2.504956,0.09192522,-0.013051611,0.046574578,0,bll,PKS B1443-162,0.99462694,0.9576511,bzcat,221.472401229,-16.4837831,8.2e-08,RFC J1445-1629,Gaia DR2: 6285614028434078976,19.7014,-inf,LSP,6760829600000.0,9.309235e-13,22.056402,0.38544792,0.15976103,10.0
4FGL J1446.0-3039,221.5226,-30.6618,330.27173,26.053333,4.807103,1.884705e-10,4.093751e-11,2.321395e-12,5.0965146e-13,PowerLaw,2.3199396,0.14425755,1477.437,2.3313696,0.2724422,0.41566676,0.2563572,0,bcu,PMN J1445-3036,0.987074,0.92033017,rfc,221.483422287,-30.6182394583,3.9e-07,RFC J1445-3037,Gaia DR2: 6218486438378417664,nan,-inf,LSP,6918310000000.0,5.725178e-13,36.738583,1.3092067,0.42904288,10.0
4FGL J1446.3+3111,221.5907,31.1955,49.065804,64.65592,8.768473,1.8955071e-10,3.1112363e-11,2.774529e-12,3.8991577e-13,PowerLaw,2.4948177,0.11231384,845.44446,2.4714012,0.13012296,0.029486194,0.078332596,0,bcu,MG2 J144640+3110,0.98219913,0.0,crates,221.651496371,31.1794763583,3e-07,RFC J1446+3110,Gaia DR2: 1283261877869284096,15.0137,-inf,LSP,2223309800000.0,4.2710142e-13,88.49416,1.5376258,0.43957683,14.9985
4FGL J1446.7+1719,221.6884,17.3237,18.748438,61.653927,6.6158104,1.9440885e-10,3.716172e-11,2.8807367e-12,5.139464e-13,PowerLaw,2.5051188,0.13827087,957.57245,2.503348,0.14211687,0.0058089904,0.073846675,0,fsrq,S3 1444+17,0.9961302,0.94967943,bzcat,221.647276262,17.3521058556,9.5e-08,RFC J1446+1721,Gaia DR2: 1234812207226355072,19.1466,1.024,LSP,1949844600000.0,9.782143e-13,36.310463,1.1605579,0.38424775,10.0
